OriginalTime	Time	ProcessingTime	TimeStamp	MessageType	Address	Destination	Source	SendCounter	ReceiveCounter	Data...
2026-05-08 03:04:02.262	2026-05-08 03:04:02.262	2026-05-08 03:04:02.262	45529218	FullCornerState	1	255	1	161	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:04:02.589	2026-05-08 03:04:02.589	2026-05-08 03:04:02.589	45529546	AntennaEvent	1	255	1	162	33	3	NewTag	263000247241
2026-05-08 03:04:04.305	2026-05-08 03:04:04.305	2026-05-08 03:04:04.305	45531271	AntennaEvent	1	255	1	163	33	3	NoAnimal	
2026-05-08 03:04:04.820	2026-05-08 03:04:04.820	2026-05-08 03:04:04.820	45531769	FullCornerState	1	255	1	164	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:04:07.363	2026-05-08 03:04:07.363	2026-05-08 03:04:07.363	45534319	FullCornerState	1	255	1	165	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:04:07.769	2026-05-08 03:04:07.769	2026-05-08 03:04:07.769	45534730	AntennaEvent	1	255	1	166	33	3	NewTag	263000247234
2026-05-08 03:04:09.391	2026-05-08 03:04:09.391	2026-05-08 03:04:09.391	45536354	AntennaEvent	1	255	1	167	33	3	NoAnimal	
2026-05-08 03:04:09.469	2026-05-08 03:04:09.469	2026-05-08 03:04:09.469	45536439	AntennaEvent	1	255	1	168	33	3	NewTag	263000247234
2026-05-08 03:04:09.921	2026-05-08 03:04:09.921	2026-05-08 03:04:09.921	45536869	FullCornerState	1	255	1	169	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247234	1	1	28226	50540	15901	54764	1	0	1	0
2026-05-08 03:04:11.029	2026-05-08 03:04:11.029	2026-05-08 03:04:11.029	45538001	AntennaEvent	1	255	1	170	33	3	NoAnimal	
2026-05-08 03:04:12.464	2026-05-08 03:04:12.464	2026-05-08 03:04:12.464	45539419	FullCornerState	1	255	1	171	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:04:13.291	2026-05-08 03:04:13.291	2026-05-08 03:04:13.291	45540259	AntennaEvent	1	255	1	172	33	3	NewTag	263000247234
2026-05-08 03:04:15.007	2026-05-08 03:04:15.007	2026-05-08 03:04:15.007	45541969	FullCornerState	1	255	1	173	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:04:17.550	2026-05-08 03:04:17.550	2026-05-08 03:04:17.550	45544519	FullCornerState	1	255	1	174	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:04:20.108	2026-05-08 03:04:20.108	2026-05-08 03:04:20.108	45547068	FullCornerState	1	255	1	175	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247234	1	1	28226	50540	15901	54764	1	0	1	0
2026-05-08 03:04:20.139	2026-05-08 03:04:20.139	2026-05-08 03:04:20.139	45547109	AntennaEvent	1	255	1	176	33	3	NoAnimal	
2026-05-08 03:04:20.249	2026-05-08 03:04:20.249	2026-05-08 03:04:20.249	45547215	AntennaEvent	1	255	1	177	33	3	NewTag	263000247234
2026-05-08 03:04:21.387	2026-05-08 03:04:21.387	2026-05-08 03:04:21.387	45549054	AntennaEvent	1	255	1	178	33	3	NoAnimal	
2026-05-08 03:04:22.651	2026-05-08 03:04:22.651	2026-05-08 03:04:22.651	45550314	FullCornerState	1	255	1	179	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:04:23.415	2026-05-08 03:04:23.415	2026-05-08 03:04:23.415	45551081	NosepokeEvent	1	255	1	180	33	6	0
2026-05-08 03:04:23.821	2026-05-08 03:04:23.821	2026-05-08 03:04:23.821	45551493	NosepokeEvent	1	255	1	181	33	6	1
2026-05-08 03:04:24.648	2026-05-08 03:04:24.648	2026-05-08 03:04:24.648	45552319	NosepokeEvent	1	255	1	182	33	6	0
2026-05-08 03:04:24.866	2026-05-08 03:04:24.866	2026-05-08 03:04:24.866	45552532	NosepokeEvent	1	255	1	183	33	6	1
2026-05-08 03:04:25.210	2026-05-08 03:04:25.210	2026-05-08 03:04:25.210	45552864	FullCornerState	1	255	1	184	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:04:27.752	2026-05-08 03:04:27.752	2026-05-08 03:04:27.752	45555413	FullCornerState	1	255	1	185	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:04:30.311	2026-05-08 03:04:30.311	2026-05-08 03:04:30.311	45557964	FullCornerState	1	255	1	186	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28226	50540	15901	54764	1	0	1	0
2026-05-08 03:04:31.699	2026-05-08 03:04:31.699	2026-05-08 03:04:31.699	45559362	AntennaEvent	1	255	1	187	33	3	NewTag	263000247234
2026-05-08 03:04:32.854	2026-05-08 03:04:32.854	2026-05-08 03:04:32.854	45560514	FullCornerState	1	255	1	188	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:04:33.415	2026-05-08 03:04:33.415	2026-05-08 03:04:33.415	45561073	State	1	255	1	189	0	0	1	0	25.6	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-08 03:04:34.055	2026-05-08 03:04:34.055	2026-05-08 03:04:34.055	45561730	AntennaEvent	1	255	1	190	33	3	NoAnimal	
2026-05-08 03:04:34.616	2026-05-08 03:04:34.616	2026-05-08 03:04:34.616	45562282	AntennaEvent	1	255	1	191	33	3	NewTag	263000247234
2026-05-08 03:04:35.412	2026-05-08 03:04:35.412	2026-05-08 03:04:35.412	45563063	FullCornerState	1	255	1	192	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:04:36.067	2026-05-08 03:04:36.067	2026-05-08 03:04:36.067	45563732	NosepokeEvent	1	255	1	193	33	6	0
2026-05-08 03:04:36.535	2026-05-08 03:04:36.535	2026-05-08 03:04:36.535	45564200	AntennaEvent	1	255	1	194	33	3	NoAnimal	
2026-05-08 03:04:37.955	2026-05-08 03:04:37.955	2026-05-08 03:04:37.955	45565613	FullCornerState	1	255	1	195	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:04:40.513	2026-05-08 03:04:40.513	2026-05-08 03:04:40.513	45568164	FullCornerState	1	255	1	196	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28226	50540	15901	54764	1	0	0	0
2026-05-08 03:04:43.056	2026-05-08 03:04:43.056	2026-05-08 03:04:43.056	45570714	FullCornerState	1	255	1	197	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:04:45.614	2026-05-08 03:04:45.614	2026-05-08 03:04:45.614	45573263	FullCornerState	1	255	1	198	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:04:48.157	2026-05-08 03:04:48.157	2026-05-08 03:04:48.157	45575814	FullCornerState	1	255	1	199	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:04:50.716	2026-05-08 03:04:50.716	2026-05-08 03:04:50.716	45578364	FullCornerState	1	255	1	200	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28226	50540	15901	54764	1	0	0	0
2026-05-08 03:04:51.917	2026-05-08 03:04:51.917	2026-05-08 03:04:51.917	45579585	AntennaEvent	1	255	1	201	33	2	NewTag	263000247238
2026-05-08 03:04:53.243	2026-05-08 03:04:53.243	2026-05-08 03:04:53.243	45580913	FullCornerState	1	255	1	202	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:04:53.992	2026-05-08 03:04:53.992	2026-05-08 03:04:53.992	45581652	AntennaEvent	1	255	1	203	33	2	NoAnimal	
2026-05-08 03:04:55.801	2026-05-08 03:04:55.801	2026-05-08 03:04:55.801	45583464	FullCornerState	1	255	1	204	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:04:57.236	2026-05-08 03:04:57.236	2026-05-08 03:04:57.236	45584902	AntennaEvent	1	255	1	205	33	4	NewTag	263000247208
2026-05-08 03:04:58.344	2026-05-08 03:04:58.344	2026-05-08 03:04:58.344	45586014	FullCornerState	1	255	1	206	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:04:59.374	2026-05-08 03:04:59.374	2026-05-08 03:04:59.374	45587036	AntennaEvent	1	255	1	207	33	4	NoAnimal	
2026-05-08 03:05:00.902	2026-05-08 03:05:00.902	2026-05-08 03:05:00.902	45588564	FullCornerState	1	255	1	208	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28226	50540	15901	54764	1	0	0	0
2026-05-08 03:05:03.367	2026-05-08 03:05:03.367	2026-05-08 03:05:03.367	45591042	AntennaEvent	1	255	1	209	33	2	NewTag	263000247238
2026-05-08 03:05:03.445	2026-05-08 03:05:03.445	2026-05-08 03:05:03.445	45591114	FullCornerState	1	255	1	210	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:05:04.178	2026-05-08 03:05:04.178	2026-05-08 03:05:04.178	45591847	NosepokeEvent	1	255	1	211	33	4	1
2026-05-08 03:05:04.194	2026-05-08 03:05:04.194	2026-05-08 03:05:04.194	45591861	NosepokeEvent	1	255	1	212	33	4	0
2026-05-08 03:05:04.787	2026-05-08 03:05:04.787	2026-05-08 03:05:04.787	45592467	AntennaEvent	1	255	1	213	33	2	NoAnimal	
2026-05-08 03:05:06.004	2026-05-08 03:05:06.004	2026-05-08 03:05:06.004	45593663	FullCornerState	1	255	1	214	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:05:06.518	2026-05-08 03:05:06.518	2026-05-08 03:05:06.518	45594192	AntennaEvent	1	255	1	215	33	2	NewTag	263000247238
2026-05-08 03:05:08.546	2026-05-08 03:05:08.546	2026-05-08 03:05:08.546	45596214	FullCornerState	1	255	1	216	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:05:11.105	2026-05-08 03:05:11.105	2026-05-08 03:05:11.105	45598764	FullCornerState	1	255	1	217	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28226	50540	15901	54764	1	0	0	0
2026-05-08 03:05:12.010	2026-05-08 03:05:12.010	2026-05-08 03:05:12.010	45599683	NosepokeEvent	1	255	1	218	33	5	1
2026-05-08 03:05:12.337	2026-05-08 03:05:12.337	2026-05-08 03:05:12.337	45600013	LiquoValStart	1	255	1	219	33	5	1	28227	50540
2026-05-08 03:05:12.930	2026-05-08 03:05:12.930	2026-05-08 03:05:12.930	45600601	LiquoValEnd	1	255	1	220	33	5	0	28230	50708
2026-05-08 03:05:13.648	2026-05-08 03:05:13.648	2026-05-08 03:05:13.648	45601313	FullCornerState	1	255	1	221	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:05:15.800	2026-05-08 03:05:15.800	2026-05-08 03:05:15.800	45603477	AntennaEvent	1	255	1	222	33	3	NewTag	263000247231
2026-05-08 03:05:16.206	2026-05-08 03:05:16.206	2026-05-08 03:05:16.206	45603864	FullCornerState	1	255	1	223	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:05:16.814	2026-05-08 03:05:16.814	2026-05-08 03:05:16.814	45604485	AntennaEvent	1	255	1	224	33	3	NoAnimal	
2026-05-08 03:05:17.236	2026-05-08 03:05:17.236	2026-05-08 03:05:17.236	45604894	AntennaEvent	1	255	1	225	33	3	NewTag	263000247231
2026-05-08 03:05:18.250	2026-05-08 03:05:18.250	2026-05-08 03:05:18.250	45605908	AntennaEvent	1	255	1	226	33	3	NoAnimal	
2026-05-08 03:05:18.686	2026-05-08 03:05:18.686	2026-05-08 03:05:18.686	45606357	AntennaEvent	1	255	1	227	33	1	NoAnimal	
2026-05-08 03:05:18.749	2026-05-08 03:05:18.749	2026-05-08 03:05:18.749	45606414	FullCornerState	1	255	1	228	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:05:18.983	2026-05-08 03:05:18.983	2026-05-08 03:05:18.983	45606665	AntennaEvent	1	255	1	229	33	3	NewTag	263000247231
2026-05-08 03:05:19.997	2026-05-08 03:05:19.997	2026-05-08 03:05:19.997	45607677	AntennaEvent	1	255	1	230	33	3	NoAnimal	
2026-05-08 03:05:20.839	2026-05-08 03:05:20.839	2026-05-08 03:05:20.839	45608518	AntennaEvent	1	255	1	231	33	1	NewTag	263000247298
2026-05-08 03:05:21.307	2026-05-08 03:05:21.307	2026-05-08 03:05:21.307	45608964	FullCornerState	1	255	1	232	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	1	0	0
2026-05-08 03:05:21.370	2026-05-08 03:05:21.370	2026-05-08 03:05:21.370	45609033	NosepokeEvent	1	255	1	233	33	5	0
2026-05-08 03:05:23.850	2026-05-08 03:05:23.850	2026-05-08 03:05:23.850	45611514	FullCornerState	1	255	1	234	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:05:26.408	2026-05-08 03:05:26.408	2026-05-08 03:05:26.408	45614760	FullCornerState	1	255	1	235	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:05:28.951	2026-05-08 03:05:28.951	2026-05-08 03:05:28.951	45617309	FullCornerState	1	255	1	236	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:05:31.494	2026-05-08 03:05:31.494	2026-05-08 03:05:31.494	45619860	FullCornerState	1	255	1	237	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:05:33.428	2026-05-08 03:05:33.428	2026-05-08 03:05:33.428	45621794	State	1	255	1	238	0	0	1	0	25.6	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-08 03:05:33.803	2026-05-08 03:05:33.803	2026-05-08 03:05:33.803	45622186	NosepokeEvent	1	255	1	239	33	4	1
2026-05-08 03:05:34.052	2026-05-08 03:05:34.052	2026-05-08 03:05:34.052	45622409	FullCornerState	1	255	1	240	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:05:36.595	2026-05-08 03:05:36.595	2026-05-08 03:05:36.595	45624960	FullCornerState	1	255	1	241	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:05:39.154	2026-05-08 03:05:39.154	2026-05-08 03:05:39.154	45627510	FullCornerState	1	255	1	242	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	1	0
2026-05-08 03:05:41.696	2026-05-08 03:05:41.696	2026-05-08 03:05:41.696	45630060	FullCornerState	1	255	1	243	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:05:44.239	2026-05-08 03:05:44.239	2026-05-08 03:05:44.255	45632610	FullCornerState	1	255	1	244	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:05:46.798	2026-05-08 03:05:46.798	2026-05-08 03:05:46.798	45635160	FullCornerState	1	255	1	245	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:05:49.340	2026-05-08 03:05:49.340	2026-05-08 03:05:49.340	45637709	FullCornerState	1	255	1	246	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	1	0
2026-05-08 03:05:51.899	2026-05-08 03:05:51.899	2026-05-08 03:05:51.899	45640260	FullCornerState	1	255	1	247	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:05:54.442	2026-05-08 03:05:54.442	2026-05-08 03:05:54.442	45642810	FullCornerState	1	255	1	248	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:05:56.984	2026-05-08 03:05:56.984	2026-05-08 03:05:56.984	45645359	FullCornerState	1	255	1	249	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:05:59.527	2026-05-08 03:05:59.527	2026-05-08 03:05:59.527	45647910	FullCornerState	1	255	1	250	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	1	0
2026-05-08 03:06:01.259	2026-05-08 03:06:01.259	2026-05-08 03:06:01.259	45649644	NosepokeEvent	1	255	1	251	33	4	0
2026-05-08 03:06:01.945	2026-05-08 03:06:01.945	2026-05-08 03:06:01.945	45650320	AntennaEvent	1	255	1	252	33	2	NoAnimal	
2026-05-08 03:06:02.086	2026-05-08 03:06:02.086	2026-05-08 03:06:02.086	45650460	FullCornerState	1	255	1	253	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:06:04.628	2026-05-08 03:06:04.628	2026-05-08 03:06:04.628	45653010	FullCornerState	1	255	1	254	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:06:07.187	2026-05-08 03:06:07.187	2026-05-08 03:06:07.187	45655559	FullCornerState	1	255	1	255	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:06:09.730	2026-05-08 03:06:09.730	2026-05-08 03:06:09.730	45658110	FullCornerState	1	255	1	128	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:06:12.288	2026-05-08 03:06:12.288	2026-05-08 03:06:12.288	45660660	FullCornerState	1	255	1	129	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:06:14.831	2026-05-08 03:06:14.831	2026-05-08 03:06:14.831	45663209	FullCornerState	1	255	1	130	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:06:17.389	2026-05-08 03:06:17.389	2026-05-08 03:06:17.389	45665760	FullCornerState	1	255	1	131	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:06:19.932	2026-05-08 03:06:19.932	2026-05-08 03:06:19.932	45668310	FullCornerState	1	255	1	132	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:06:22.491	2026-05-08 03:06:22.491	2026-05-08 03:06:22.491	45670860	FullCornerState	1	255	1	133	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:06:25.033	2026-05-08 03:06:25.033	2026-05-08 03:06:25.033	45673410	FullCornerState	1	255	1	134	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:06:27.592	2026-05-08 03:06:27.592	2026-05-08 03:06:27.592	45675960	FullCornerState	1	255	1	135	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:06:30.135	2026-05-08 03:06:30.135	2026-05-08 03:06:30.135	45678510	FullCornerState	1	255	1	136	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:06:32.693	2026-05-08 03:06:32.693	2026-05-08 03:06:32.693	45681757	FullCornerState	1	255	1	137	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28230	50708	15901	54764	1	0	0	0
2026-05-08 03:06:33.442	2026-05-08 03:06:33.442	2026-05-08 03:06:33.442	45682515	State	1	255	1	138	0	0	1	0	25.6	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-08 03:06:35.236	2026-05-08 03:06:35.236	2026-05-08 03:06:35.236	45684307	FullCornerState	1	255	1	139	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:06:36.250	2026-05-08 03:06:36.250	2026-05-08 03:06:36.250	45685327	NosepokeEvent	1	255	1	140	33	5	1
2026-05-08 03:06:36.640	2026-05-08 03:06:36.640	2026-05-08 03:06:36.640	45685726	LiquoValStart	1	255	1	141	33	5	1	28231	50708
2026-05-08 03:06:36.905	2026-05-08 03:06:36.905	2026-05-08 03:06:36.905	45685985	AntennaEvent	1	255	1	142	33	3	NewTag	263000247231
2026-05-08 03:06:37.794	2026-05-08 03:06:37.794	2026-05-08 03:06:37.794	45686856	FullCornerState	1	255	1	143	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:06:39.947	2026-05-08 03:06:39.947	2026-05-08 03:06:39.947	45689026	NosepokeEvent	1	255	1	144	33	5	0
2026-05-08 03:06:39.963	2026-05-08 03:06:39.963	2026-05-08 03:06:39.963	45689031	LiquoValEnd	1	255	1	145	33	5	0	28255	51940
2026-05-08 03:06:40.337	2026-05-08 03:06:40.337	2026-05-08 03:06:40.337	45689407	FullCornerState	1	255	1	146	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:06:40.555	2026-05-08 03:06:40.555	2026-05-08 03:06:40.555	45689634	AntennaEvent	1	255	1	147	33	2	NewTag	263000247238
2026-05-08 03:06:40.789	2026-05-08 03:06:40.789	2026-05-08 03:06:40.789	45689863	AntennaEvent	1	255	1	148	33	3	NoAnimal	
2026-05-08 03:06:41.554	2026-05-08 03:06:41.554	2026-05-08 03:06:41.554	45690638	AntennaEvent	1	255	1	149	33	2	NoAnimal	
2026-05-08 03:06:42.895	2026-05-08 03:06:42.895	2026-05-08 03:06:42.895	45691956	FullCornerState	1	255	1	150	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28255	51940	15901	54764	1	0	0	0
2026-05-08 03:06:45.438	2026-05-08 03:06:45.438	2026-05-08 03:06:45.438	45694507	FullCornerState	1	255	1	151	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:06:47.981	2026-05-08 03:06:47.981	2026-05-08 03:06:47.981	45697057	FullCornerState	1	255	1	152	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:06:50.524	2026-05-08 03:06:50.524	2026-05-08 03:06:50.524	45699606	FullCornerState	1	255	1	153	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:06:53.067	2026-05-08 03:06:53.067	2026-05-08 03:06:53.067	45702157	FullCornerState	1	255	1	154	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	28255	51940	15901	54764	1	0	0	0
2026-05-08 03:06:55.625	2026-05-08 03:06:55.625	2026-05-08 03:06:55.625	45704707	FullCornerState	1	255	1	155	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	33846	48566	24599	34048	1	0	0	0
2026-05-08 03:06:58.168	2026-05-08 03:06:58.168	2026-05-08 03:06:58.168	45707257	FullCornerState	1	255	1	156	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247298	1	1	16660	31354	36585	47928	1	0	0	0
2026-05-08 03:06:59.806	2026-05-08 03:06:59.806	2026-05-08 03:06:59.806	45708900	AntennaEvent	1	255	1	157	33	2	NewTag	263000247238
2026-05-08 03:07:00.726	2026-05-08 03:07:00.726	2026-05-08 03:07:00.726	45709807	FullCornerState	1	255	1	158	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	55474	12858	5859	30974	1	0	0	0
2026-05-08 03:07:02.676	2026-05-08 03:07:02.676	2026-05-08 03:07:02.676	45711757	NosepokeEvent	1	255	1	159	33	4	1
2026-05-08 03:07:02.973	2026-05-08 03:07:02.973	2026-05-08 03:07:02.973	45712055	AntennaEvent	1	255	1	160	33	2	NoAnimal	
